id,duration,orig_bytes,resp_bytes,missed_bytes,orig_pkts,orig_ip_bytes,resp_pkts,proto_icmp,proto_tcp,proto_udp,conn_state_OTH,conn_state_REJ,conn_state_RSTO,conn_state_RSTOS0,conn_state_RSTR,conn_state_S0,conn_state_S1,conn_state_SF,label
3137276,1.018423,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3150284,0.12942,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3138398,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3142295,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3144193,1.11339,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3145277,1.107133,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3146858,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3147389,45.669726,168,0,0.0,4.0,280.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3148780,1.1e-05,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3142193,0.095468,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3172811,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3173749,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3174064,1.2e-05,88,0,0.0,2.0,144.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3194375,0.059471,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3199816,0.11769,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3205476,6e-06,84,0,0.0,2.0,140.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3206570,0.010495,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3207085,4e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3207963,6e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3193938,0.14892,0,0,0.0,6.0,240.0,2.0,0,1,0,0,0,1,0,0,0,0,0,0
3209477,1.047909,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3210426,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3210537,1.120117,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3213431,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3213739,4e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3218658,6e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3221777,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3209675,0.242368,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3193409,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3193307,0.077706,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3192666,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3174167,0.03773,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3175352,0.072217,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3175467,0.120439,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3177572,0.079201,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3180371,0.000243,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3181843,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3182074,1.090636,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3183993,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3184962,0.130182,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
3186244,6e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3186245,5e-06,84,0,0.0,2.0,140.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3188778,0.002253,96,96,0.0,2.0,152.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0
3189559,0.005499,96,96,0.0,2.0,152.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0
3191089,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
3191822,0.044727,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2935240,0.22738,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2934496,1.6668,0,0,0.0,10.0,400.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2930187,4e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2928910,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2679972,1e-05,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2680082,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2680624,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2681883,1.247044,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2682320,4e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2685192,6e-06,280,0,0.0,2.0,336.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2678160,0.110968,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2686341,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2688522,6e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2689059,0.031222,96,96,0.0,2.0,152.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0
2689271,2e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2689576,1.102627,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2690427,0.099947,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2691694,0.007496,96,96,0.0,2.0,152.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0
2687548,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2692972,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2677311,4e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2670768,0.104949,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2642419,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2647727,0.085706,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2650084,4e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2652175,0.798557,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2655266,0.114215,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2655267,1e-05,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2671520,1e-05,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2655608,4e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2658066,6e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2659830,0.051734,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2665719,0.110964,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2666872,1.039163,0,0,0.0,8.0,320.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2669588,0.129956,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2669794,4e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2655934,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2640519,0.033979,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2698621,0.039727,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2699885,0.140172,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2726512,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2726930,0.22912,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2727034,0.069467,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2727894,2e-06,84,0,0.0,2.0,140.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2728321,0.110202,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2730137,4e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2724580,0.088705,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2730564,5e-06,88,0,0.0,2.0,144.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2731755,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2733431,2e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2733651,0.000243,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2733745,0.036235,0,0,0.0,8.0,320.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2734837,0.153668,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2735045,1.092384,0,0,0.0,8.0,320.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2731090,0.110194,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2698954,0.101948,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2724268,4e-06,136,0,0.0,2.0,192.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2717830,1.105125,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2700979,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2703638,1.101128,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
5410559,0.000005,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2706236,1.03716,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2706564,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2759,1.095381,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2722446,0.182153,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2709463,0.093959,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2710198,5e-06,88,0,0.0,2.0,144.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2713183,6e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2716472,4e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2716778,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2717511,0.088205,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2717723,7e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2709879,0.096453,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2640206,4e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2638168,0.074965,0,0,0.0,10.0,400.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2637973,0.227877,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2545092,4e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2545413,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2545822,2e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2546156,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2547446,1.034418,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2548640,5e-06,96,0,0.0,2.0,152.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0
2544881,4e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2551520,4e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2553213,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2553592,0.021246,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2554193,4e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2555793,0.106942,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2559514,1.111895,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2573886,2e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2552149,0.035261,0,0,0.0,8.0,320.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2576861,0.005269,96,96,0.0,2.0,152.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0
2544556,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2543158,4e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2519383,0.078458,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2519723,6e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2522604,0.126685,0,0,0.0,14.0,560.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2524427,4e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2524847,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2525265,0.118936,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2544337,0.108954,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2525916,0.002249,96,96,0.0,2.0,152.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0
2530319,1.101376,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2531061,1.030165,0,0,0.0,10.0,400.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2532470,0.040481,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2533220,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2541294,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2542649,4e-06,136,0,0.0,2.0,192.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2526754,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2577203,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2578058,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2579325,1.3e-05,136,0,0.0,2.0,192.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2620417,5e-06,136,0,0.0,2.0,192.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2620521,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2620623,0.11669,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2623745,0.070464,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2625895,5e-06,84,0,0.0,2.0,140.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2626002,0.094452,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2618007,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2626334,0.06247,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2627300,1.10188,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2629940,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2633293,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2633832,4e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2637115,0.192398,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2637859,2e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2626978,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2616698,5e-06,96,0,0.0,2.0,152.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0
2615731,1.212065,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2612615,0.050224,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2582279,3.018291,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2586117,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2587315,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2588779,0.083707,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2589530,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2589758,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2591367,0.080206,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2592216,1.213314,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2593599,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2599082,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2599619,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2605555,0.104446,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2609514,0.25886,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2611739,0.063219,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2612521,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2736447,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2516193,6e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2738375,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2740285,0.132677,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2863084,0.101703,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2864811,0.100944,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2865546,4e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2866077,0.053226,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2869296,0.398029,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2871306,0.782047,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2862877,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2871971,0.093943,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2876724,1.09738,0,0,0.0,8.0,320.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2877037,0.150674,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2879470,6e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2880418,1.027666,0,0,0.0,6.0,240.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2881226,0.069712,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2883134,0.168152,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2874939,6e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2886238,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2862457,0.038228,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2856612,0.090721,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2840004,7e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2841290,4e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2842781,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2842886,4e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2843627,0.095697,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2845957,0.123667,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2861905,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2846615,4e-06,136,0,0.0,2.0,192.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2849334,1.2e-05,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2849432,0.041483,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2849636,0.201125,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2850796,0.035735,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2851009,0.11694,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2851424,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2849231,4e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2838406,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2887707,0.120186,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2891215,0.299584,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2915994,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2916310,0.262353,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2918131,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2919320,0.197894,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2919768,0.102697,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2919770,4e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2915455,1.448427,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2919977,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2921218,6e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2921325,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2923492,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2924441,2.170268,0,0,0.0,10.0,400.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2926658,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2928804,0.11569,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2920900,0.137919,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2889588,5e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2915041,0.108439,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2912576,0.007999,96,96,0.0,2.0,152.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0
2891534,0.278595,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2892263,0.095949,0,0,0.0,2.0,80.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2893318,8e-06,88,0,0.0,2.0,144.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2893953,5e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2894947,4e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2896139,6e-06,80,0,0.0,2.0,136.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2912881,0.068215,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2899203,8e-06,56,0,0.0,2.0,112.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
2901033,0.030986,96,96,0.0,2.0,152.0,2.0,0,0,1,0,0,0,0,0,0,0,1,0
2905178,1.113368,0,0,0.0,8.0,320.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2907521,1.102625,0,0,0.0,4.0,160.0,2.0,0,1,0,0,1,0,0,0,0,0,0,0
2908613,20.401322,112,0,0.0,4.0,224.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0
